label,thumb_index_dist,index_middle_dist,middle_ring_dist,ring_pinky_dist,thumb_middle_dist,thumb_ring_dist,thumb_pinky_dist,thumb_curl,index_curl,middle_curl,ring_curl,pinky_curl,thumb_y,index_y,middle_y,ring_y,pinky_y,hand_rotation,thumb_angle,palm_tilt,spread_index_ring,spread_thumb_pinky,y_variance
A,1.0364340710321203,0.42522957243640513,0.4228489822970524,0.3317100326208493,1.4491159058258072,1.7969128802069474,2.112812051131605,0.9165839748573502,0.9307234050900054,1.0651935148013072,0.8455487457196141,0.6403863187357884,1.2131768656117377,1.29180869949398,1.201943746485703,0.9323488874608725,0.775085219696388,2.880266672967291,2.4008250277734673,-0.3897085713428658,-0.8068923784238099,-1.973133139093261,0.038440378548895884
A,1.6549299391358763,0.6439372426050483,0.5293131528623707,0.6879504793725822,1.7655711198675468,1.5031575960692505,1.2105854952787551,2.7002554157606697,5.357318552127129,5.583534908009934,5.0450556198020795,3.9044625220645788,3.875653448797043,5.373065008559537,5.637314107341153,5.343703997583801,4.815205800020568,3.0828368308740703,1.562922473770796,3.08332535062026,0.1923488503907419,0.16382973526393446,0.39227586206896536
A,1.9010676882840511,0.5274934472294671,0.4022483232132254,0.4725909172490653,2.4285000992578714,2.8235463150271594,3.2852859005383173,1.0920498817806277,1.3565833193679138,1.4984518978551418,1.5132483022964813,1.1786113305220738,0.09771935129766844,0.42345052228989655,0.5048833150379536,0.6514623419844563,0.6351757834348448,-1.6850506547563362,2.7369758191812017,-0.43662715981354133,-0.577015936012747,-1.6694238800778805,0.04038196286472148
A,0.46312836507845656,0.3877662173353461,0.16954586014102663,0.250419778476007,0.8049137085356246,0.974193820478493,1.224239241096692,0.26633772978711634,1.0725083639278556,1.0102079379191087,0.9295453105387579,0.7908910035619964,0.7053534141705203,0.6019015800921773,0.30095079004608866,0.20690366815668595,0.0658329853225819,-0.5436452955332053,1.4724479798476098,-1.6963460639034222,0.4904009112529933,1.145281613347255,0.0579869096055192
A,1.8253125245742825,0.7385778875828429,0.5386539990859147,0.7055255364790349,2.5423754053291154,3.0719868523897667,3.756051626173564,1.6931974102334206,0.7113337948483771,0.6620263302768092,0.5834942619484625,0.4775712517455057,-1.9474038739068018,-1.2880466567572548,-1.2267111016735759,-1.1807094353608167,-1.1960433241317365,-2.519560638300621,-2.6077347389392234,-0.22606838799388387,1.5471520852374308,2.192607440063774,0.08534211145074068
A,0.788605718935482,0.13889496666962461,0.13922738429704984,0.15152262226204583,0.9082878962773647,1.0253798034170112,1.120274771153619,0.5574902707809979,0.7230632239984988,0.7840005396221164,0.7218688529234244,0.5432963128352012,-0.6106495289748475,-0.15543806192087026,-0.14988670256655345,-0.16098942127518706,-0.23315709288130537,-1.939962983802072,2.7740838114088975,-1.0888580748372703,-0.353931651686277,-1.646621860920272,0.03130327590988938
A,0.7614816830984967,0.1659168686644812,0.1460983134142805,0.12800472400096852,0.9166740383642165,1.039885108852552,1.1278941191782326,0.5591959466265701,0.6901229577252584,0.786364427280976,0.7228241360258874,0.5673874848602307,-0.6162876022512179,-0.1848862806753654,-0.1512705932798444,-0.16247582241168473,-0.2128993535049662,-1.9315342076425714,2.7786668825780603,-1.0610276017795794,-0.3960345135258818,-1.6404515815252185,0.031195931948019322
A,0.7690843972379628,0.16428983669867675,0.1373184797252867,0.14349996382852606,0.915508169064719,1.0203677976484147,1.1145427681469162,0.5625600338586367,0.7410000050526904,0.8175241974880968,0.7423996564046997,0.5709378667170917,-0.5950785224856948,-0.14585257904061147,-0.1283502695557381,-0.1575207853638604,-0.22169592014172945,-1.9036165397216458,2.7464336839893897,-1.0768549578753155,-0.37082372617544396,-1.5870070617308205,0.030815520762423408
A,0.729845566172521,0.14777358436866123,0.142414439827254,0.16546083582076773,0.870061100058919,0.9904288441469795,1.095238061698594,0.5467012246758227,0.7060177334975091,0.8085882764485143,0.764089536865066,0.5885951006005711,-0.5919706824146701,-0.16506874798101379,-0.12522456743387253,-0.13091659322632127,-0.20491292852815504,-1.937561496966066,2.7360573667500323,-1.079632728508636,-0.35716387311021247,-1.589822420319493,0.031147254171391546
A,0.7335866687401943,0.13716195905790993,0.1286024096683949,0.1692645163146908,0.8634035695705258,0.9670247136464255,1.0660337296239613,0.5212956499209433,0.7042098169855091,0.7930298880370225,0.7394924356637698,0.5569337688371893,-0.5932554629051726,-0.17742219451369648,-0.14415553304237838,-0.16078886377803744,-0.24949996103488567,-1.927620211724764,2.73391190645405,-1.068246199094283,-0.3357231082673983,-1.5805533336271345,0.028225023055640945
A,0.8290277134434805,0.1502327544591967,0.13984197804074214,0.17810062344494268,0.9629283324749988,1.0956940306843181,1.1706764423764993,0.6058371440325577,0.42736425862703087,0.5077885614615315,0.5418043699649089,0.39698168697565434,-0.9164963464867398,-0.45525308714374,-0.44327274274522055,-0.4193120539481816,-0.5391154979333763,-1.9513027039072615,-3.121422478689632,-1.092443895416239,-0.5140635658896272,-2.44293282886833,0.03435501812049231
A,0.8365426088047017,0.18446545723140514,0.14471705338444066,0.22162110358896814,1.0062281492825793,1.138312955679923,1.223171824551731,0.6299655399562872,0.3903049032298534,0.47976746168201273,0.49037894813107297,0.31566812544569156,-0.9904058424754119,-0.5077397040538504,-0.47639774701348925,-0.4638609641973448,-0.6205707493991505,-1.9361699825396936,-3.032828174635157,-1.0186951149340755,-0.6381731538809208,-2.665658481732422,0.038893516699410616
A,0.7869631636013374,0.17077055446238545,0.14310948565510942,0.2050510471621762,0.947084057375612,1.0781336729628486,1.154634845837886,0.6007568861839517,0.3867736992254609,0.4909202182552475,0.510531847311655,0.3450086202495411,-0.9703632398501532,-0.5029321669955061,-0.46151422383117036,-0.44376367676074074,-0.5857680533241778,-1.9337220978066294,-3.050667584745834,-1.0541011880326194,-0.5880824088225268,-2.574092348650383,0.038025486626522914
A,0.8107028745654424,0.19814644365636383,0.12601004315250514,0.1924534330539099,1.0009203228286465,1.1150582904673587,1.1812115654312174,0.5859323949750392,0.4921114266419157,0.6289739372598264,0.6250673150921521,0.43174957964541383,-0.9666981963725539,-0.436193088607128,-0.3595645730410109,-0.3359865682514364,-0.45977109339670247,-1.7785961354915685,-3.1126989627597155,-0.968833024718584,-0.48141687293191177,-2.270979297027669,0.05388832910600744
A,0.7699227811044369,0.16569843088976535,0.13321385749551531,0.1657994357335797,0.9290796039450826,1.03203233410226,1.1153429164169046,0.5603294225805169,0.48911680689468023,0.6140446457932754,0.5747249013641581,0.4112038371994883,-0.9663355141923634,-0.4455558957653412,-0.3761186133084049,-0.38190505351314963,-0.4629152163795753,-1.715966692130571,-3.1275486331642464,-0.9019841688587639,-0.48039746327137334,-2.143439662564006,0.049514498091475255
A,0.8004319634282622,0.16427431982151044,0.13550386123132363,0.16621122327692373,0.9616667358576274,1.0506510666743978,1.14050632007351,0.5506487711171322,0.5504345882735994,0.6753278096064672,0.6043493952148293,0.4294040573688994,-0.9635217168182593,-0.4063043384173382,-0.3192391230421943,-0.34245651380889935,-0.4121086861090145,-1.6929914974862517,-3.1357276182011695,-0.8777274981290474,-0.4257368231330494,-2.1304821219912875,0.057643015969274326
A,0.8081170640474482,0.15806293969719723,0.13066568002732531,0.1956100644168568,0.9607703557179378,1.0785592901914576,1.178970164717864,0.5645719608992058,0.4882468590240386,0.5874093572837893,0.5662179467850764,0.3789980045283437,-1.070915919338444,-0.49058718092599113,-0.41281116443772425,-0.3769145414431395,-0.45469055793140645,-1.6126879718908256,-2.982346514610895,-0.7668817613294393,-0.45140332297647434,-2.3270054029891964,0.06642422506979742
A,0.8743540544132153,0.18871695677803066,0.1652710688067898,0.20532955081746693,1.059373609209836,1.200468139151226,1.3160984100505766,0.6241265717433522,0.47259695333259594,0.5868002013541123,0.5562218918897892,0.37129298243165393,-1.154807391827508,-0.5181027757928819,-0.4119853397871109,-0.38077432919717824,-0.44943855249503006,-1.6207547225168395,-2.901156464086406,-0.6947382761967031,-0.5729955409151102,-2.4111393194041613,0.08383104738154613
A,0.9742338689422243,0.20984590576485224,0.18029006607258394,0.20642613466973891,1.172305457384425,1.325411043732709,1.4338238425365937,0.698192462859689,0.4749090211219218,0.5674576298860193,0.5373494434808923,0.3624178294684695,-1.1917155747906603,-0.5097511707197043,-0.42708881871110366,-0.4064232307089535,-0.49597411205160424,-1.7438723579647497,-2.8509431786351325,-0.7654008294242979,-0.640301363504337,-2.656695863142007,0.08725443674670214
A,0.9712367702119803,0.19088299257272648,0.1700027568238148,0.20936536024601313,1.148282880962061,1.2955538745806057,1.4070476637631901,0.6883385514440938,0.42162854552179424,0.471577767588792,0.46337066054057313,0.305331537699574,-1.1997863253982997,-0.5693901205280066,-0.5151624900015298,-0.5016055823699106,-0.6032823896070547,-1.845371608234522,-2.820724711497063,-0.8459301831795555,-0.6907738440074215,-2.8693245670016565,0.06945414445873918
A,0.865761842809401,0.18780231506445402,0.15473173143764968,0.204716178385945,1.0487297196591052,1.1833036249752924,1.3407900067958634,0.6493213821070507,0.38996754838919667,0.4655786565954011,0.4255823445001066,0.29659198401044673,-1.1015078311454207,-0.5861825300247561,-0.5153253011206647,-0.5088837348566564,-0.5539746987047145,-1.8313987185422376,-2.930499320367047,-0.8685393952858895,-0.6855580186394105,-2.6669564759062534,0.05103070539419087
A,0.859621913932629,0.2878592098563393,0.19196779649695092,0.1837468749349345,1.1443852662722866,1.3155792444910037,1.4601242876378286,0.6780413862137631,0.3728168960217791,0.5206360349846004,0.4765789437391328,0.3461517979244153,-1.1821983454117775,-0.6275867759593386,-0.48163636294553896,-0.452446280342779,-0.47433884229484896,-1.592690637917675,-2.922923707715851,-0.661708504747189,-0.925241021633669,-2.38195718387984,0.07635317925231652
A,0.9353556943164856,0.18564814694802229,0.15998382916665546,0.1720878543483811,1.1164781442211247,1.2652214828975203,1.3986100085835067,0.692433447678605,0.46299915158476734,0.520363786959153,0.49623204878992483,0.3768540062397401,-1.1283122232292235,-0.5573590500288936,-0.4825913725859932,-0.44860606465740216,-0.475794311000275,-1.860299998756285,-2.8693066677947425,-0.9077781769702472,-0.522676549711089,-2.710116818116466,0.06626934626934626
A,1.0777204194423216,0.23187645162399947,0.16396141134080447,0.2114353029453727,1.2843245378471444,1.4250861507511636,1.5650574883059123,0.7693220788879386,0.4837728045084022,0.5372602566153276,0.49065452151352384,0.3342182016573847,-1.2669201597710162,-0.5285311095977246,-0.47412349537442944,-0.4585784627392022,-0.520758593280111,-1.6720117684623632,-2.8144945565840005,-0.7305083008032945,-0.7007949442465349,-2.7401418345309754,0.09592460581163534
A,1.4761440853890448,0.2968835653174408,0.23620751769642942,0.22717135620743728,1.6963578820090668,1.9013953016022451,2.0789403770131427,0.8808415986483314,0.7776448405015985,0.7320910400376316,0.6341745236875216,0.45755690002351973,-1.299372981673865,-0.27624464964719964,-0.2864759329674663,-0.266013366326933,-0.29670721628773294,-1.9151967288376937,-2.7824579498442206,-0.6634260078674271,-0.6486171601821922,-2.840278718735677,0.1659206531979483
A,0.33171088166356316,0.27788174279836425,0.27476415391610653,0.3292225705794385,0.5819887804409694,0.8518130089085408,1.175526402431295,0.4645806990586439,0.16907055906675042,0.08760614988151914,0.07509098561273067,0.1440603592575196,-1.2035398230088497,-0.9734513274336283,-0.9292035398230089,-0.8584070796460177,-0.6637168141592921,-1.437659999243249,-2.6379663574656966,-0.24726176418276044,-2.6732939153378776,3.095800078484661,0.030530190304644066
A,0.8612370360473516,0.21975569340898177,0.17893417123688685,0.1890691785422541,1.0499743391437035,1.2144484180230755,1.383377077492732,0.6723620448110488,0.3437854321332675,0.3563084048142071,0.3202233417742977,0.22956570240775642,-1.301470003688649,-0.6890135313645789,-0.6472551355243014,-0.6054967396840238,-0.5846175417638851,-1.6683874199482844,-2.729182211992406,-0.6590037427183009,-0.9979649729605027,-2.827034170584995,0.0730830709614919
A,0.5820121163950075,0.2189473969623479,0.15136553854868667,0.2084317121730948,0.7779567971853724,0.9205291883506841,1.0836123480432773,0.5163864029639244,0.3085693047952532,0.3492274569786716,0.33512764628135305,0.21095315522069782,-1.1151534192191643,-0.7036087049835203,-0.6505061612111792,-0.6106792533819233,-0.6438683432396366,-1.6638600555193146,-2.9039803397243222,-0.7367878391155627,-0.976692104053802,-2.694654006386346,0.03518505463517801
A,0.8868566512396766,0.2244545990763694,0.15546395349310882,0.20957606555964492,1.0905142239120984,1.2307009715164559,1.3838884342607,0.6718106389920214,0.3360289862231326,0.3663168494459874,0.33140467683643177,0.2006636661993735,-1.343709624716425,-0.709754314593804,-0.6408461287109104,-0.6063920357694637,-0.6408461287109104,-1.695151321341658,-2.679199749074858,-0.6542865149149016,-0.9559381545202355,-2.970153769226576,0.07824501424501426
A,0.9735247109574069,0.22919151045553104,0.17962535285597797,0.21718612138153467,1.179090086918344,1.343133663641008,1.508562883633023,0.6956458787110011,0.3447398956075938,0.3643423374261216,0.3290823424631329,0.2032448617292924,-1.4419859341150154,-0.7172572522022874,-0.6425429550978825,-0.5902429471247991,-0.60518580654568,-1.683103711487472,-2.5959375990628013,-0.5770381306697497,-0.9961517073026569,-3.0372479093329035,0.1051468125488445
A,0.9533314557068169,0.21950560630295599,0.15670978520180565,0.2107149397992864,1.1456117693746282,1.2805980000456902,1.4422920255055616,0.6707471715727827,0.3855188120188589,0.39953312635747057,0.33705356852436646,0.21280242549986303,-1.3876383805044872,-0.672794366305206,-0.6097198944640928,-0.5816867958680426,-0.5957033451660677,-1.6690702800509059,-2.632071542900571,-0.5750722897323907,-0.875336083934104,-2.9697344162526407,0.09649115913555992
A,0.9501016080349994,0.21244917810981187,0.15316252642470218,0.20560322132796768,1.144073837261609,1.2762032575657278,1.438113749016161,0.6800485165035829,0.3860181865522224,0.4103498211242758,0.3499353148714251,0.2276924647342611,-1.3699272827649678,-0.6712643685548342,-0.595918368002761,-0.5685198223474617,-0.5753694587612864,-1.6875049113190943,-2.651154866130242,-0.6050585187720965,-0.827547879787013,-2.915671315326232,0.09549779487660694
A,0.9690641047346862,0.20757484936118367,0.17090927186662289,0.23790929280049486,1.1585576020447654,1.3246621190815904,1.5137965654539058,0.7094916337620749,0.34792225575535696,0.3427296565277325,0.34257797267143053,0.21890865200123535,-1.441874501821181,-0.7353559959288023,-0.6632622708377433,-0.5839591732375783,-0.5839591732375783,-1.6718996985311951,-2.5997913025175103,-0.5602319669541466,-0.9195868913498688,-2.993593959928468,0.10564241164241162
A,1.0330249528123834,0.2040448749002536,0.19383608274954495,0.2550487748375675,1.2253909335747557,1.4101317021746755,1.6141436274263743,0.737802269741702,0.30915003010614245,0.30013038999830993,0.29103647204919136,0.17282012064086016,-1.530292649025405,-0.7883325767706632,-0.703316318491474,-0.6260288109649385,-0.6260288109649385,-1.6481609862228699,-2.5614414233261957,-0.4913222025672462,-1.1083955999409254,-3.103447520387048,0.1176656113732752
A,0.9641937237874548,0.2703341718078743,0.21338806535333077,0.21423149972940153,1.1869555348387422,1.372112384023844,1.4512190386275012,0.6696280947748185,0.5431641332012185,0.6802818998947914,0.7184758625264571,0.5546626831090429,-1.1347394239446658,-0.36257946090539617,-0.2954351162932857,-0.24843407506480847,-0.36257946090539617,-1.8011180591173503,-2.904743892642873,-0.8531675277967423,-0.6748682712836004,-2.463895961011245,0.10878860285830219
A,0.9089058118226137,0.298842434716406,0.20596824299449473,0.2620379682135396,1.1640996197816826,1.3141062120969405,1.3463917001017114,0.661919096600113,0.5565348416392739,0.6722450481536559,0.6504216533430807,0.4312827504622363,-1.2697424110856155,-0.47615340415710583,-0.3505018113934251,-0.33066208622021237,-0.5092196127791271,-1.5178656809087625,-2.8265734859282947,-0.6747409422235526,-0.750290708512746,-2.33059741743553,0.12122282965230699
A,0.7467729454085467,0.25411155186039264,0.2110878290785582,0.2083887192021755,0.9537324318158859,1.1177072692839034,1.1778947681068042,0.6244354645430614,0.4549861732220317,0.5687567978546864,0.5905575481501668,0.43432861297265396,-1.2328591011079921,-0.549951853925624,-0.4411701685337423,-0.39282275280401713,-0.4955610112296831,-1.704146580966449,-2.7802152769392245,-0.746456820300409,-0.8047649439468809,-2.397493551690204,0.09590942293644995
A,1.599881882784099,0.3977913470851402,0.28840608108556476,0.3392910926745241,1.9415192347867976,2.156660486883071,2.3588726143322774,0.9375637676831295,0.9805806756909201,1.0981267472114393,1.0269848573657019,0.7969198088854264,-1.2574505135330623,-0.01153624324342259,0.1038261891908033,0.1038261891908033,0.0,-1.373400766945016,-2.945629073668043,-0.39922076957525254,-0.6251304722361228,-2.205822306347593,0.2755177002927868
A,0.8842718189912395,0.2910406352796819,0.1656569177584128,0.21808292827950293,1.12163338383421,1.2494648335981908,1.3779838649302067,0.6620891389876262,0.5963282177536637,0.706164510166721,0.694209721791156,0.5520988032562874,-1.0827328722949288,-0.36550854924605874,-0.29654467202982127,-0.2896482843081975,-0.358612161524435,-1.5776927691832452,-3.0159144709300434,-0.7345944593392267,-0.6424367718369416,-2.1719909973017115,0.0922020355750024
A,1.0686025880844063,0.30184754019743615,0.2656762318519805,0.2723122483109074,1.3660604798689275,1.5967846084884274,1.77960011553609,0.8215215952722718,0.35453812945316227,0.5135573655594301,0.5430517187228892,0.4667445790208709,-1.5609829935924555,-0.7675551736449091,-0.5864466495264474,-0.5260771414869602,-0.5778224340922349,-1.3446438910620948,-2.7097524953841505,-0.40244281158914824,-1.0554480806820277,-2.472149129389969,0.15001561918928968
A,1.3486765593627847,0.37683131794751457,0.2924177428299598,0.280493665429954,1.5797546670624585,1.7681251377990177,2.0024547416419236,0.534717334846596,0.3021009231395097,0.3982229485265635,0.43884530429903396,0.36048699704480175,-1.0513380219868793,-0.3154014065960638,0.061328051282567964,0.3504460073289598,0.6308028131921276,-0.1939591472598931,-2.595336046034629,0.6302568501285554,-1.3884372276038772,-1.7651972518231505,0.3416518268345103
A,0.20939559165464464,0.2361760564091203,0.2334859228766543,0.171153153536159,0.16028168933002793,0.350546067763864,0.517905865701148,0.4868413564163045,0.2554048416349166,0.29223294405173356,0.28345419353316964,0.28204746428648353,0.5335711527169537,0.6635436129941603,0.43096131565600104,0.19837901831784174,0.027362623216254035,0.3563687533524034,2.175101833661127,-0.5295895987820763,1.2994416612564543,1.882292291215248,0.05269817501169864
A,1.0064539569720412,0.251355775412811,0.18464501941810615,0.22958394212986438,1.2251681423728484,1.378898370538218,1.4962478574312212,0.72892862591365,0.4410174983042186,0.5493041413539813,0.5571674168289465,0.4081346945293272,-1.4082275601429761,-0.5547563115714754,-0.44807240550003785,-0.3982865826667003,-0.4622969263095629,-1.6633879566024476,-2.647651284670212,-0.640783724177508,-0.7723004481025266,-2.6726746992530264,0.14465071576711014
A,0.9650804621322966,0.2298064121312,0.18675646303284155,0.2371070246371861,1.166420805839313,1.3320029261518709,1.4733411408028,0.72036175303225,0.39517142919588966,0.49245869035218476,0.5169300515484221,0.3867686148930111,-1.3846484246034951,-0.5904084653131655,-0.499035726633747,-0.435777676778765,-0.4849783822215288,-1.7047412627415595,-2.654140018403917,-0.6586306282960863,-0.7963953634101834,-2.7318161958231015,0.12699535619009977
A,1.1180339887498947,0.25145491044009427,0.19285711258130342,0.21674573505481978,1.3382928286158984,1.4986451499337676,1.5784403762940244,0.7654713847252179,0.4771021474946103,0.5449050305625207,0.5228253087809978,0.33702276517103996,-1.437250879027485,-0.5446424383683102,-0.4538686986402584,-0.41604630708690354,-0.5219490034362972,-1.7533561799258035,-2.593043251139265,-0.6770162511526141,-0.747337082863696,-2.978295183131413,0.14747997253376058
A,1.0846696352784606,0.2307439946431362,0.15826164212273644,0.21415328106881787,1.2851685886872168,1.4194925704501704,1.49071198499986,0.7187370962201165,0.49253855976065203,0.5427316300726093,0.5191443680845303,0.32752542834109655,-1.3959499673651183,-0.5401414446588648,-0.4629783811361699,-0.4279042613531267,-0.5401414446588648,-1.7186456920536521,-2.6241414529744946,-0.6902093216548211,-0.658945479389306,-2.922450092940037,0.1324279106387167
A,0.984155492716437,0.23506815491019442,0.13988756182837211,0.1955885274824811,1.2012237457896315,1.3079766018249277,1.37950699094074,0.6692613979834038,0.48101331274868353,0.5902745901252517,0.5518289569153397,0.37323649015658866,-1.2981445391505622,-0.5192578156602249,-0.41160680509651976,-0.39894198032431916,-0.4939281661158237,-1.6786563524669804,-2.70937362848889,-0.6947382761967031,-0.6105367078542321,-2.714911961201763,0.1156243483839923
A,0.9970196287153846,0.2405318687174508,0.14792510968188682,0.23078213508217085,1.2264766922312194,1.3477268324403318,1.4405353976725055,0.6880028497218474,0.43344833799056537,0.5505119956280842,0.5296462631925063,0.3306382661152421,-1.34954405137747,-0.5755408454403916,-0.44984801712582334,-0.4233863690595984,-0.529232961324498,-1.6171207774955034,-2.702826786374123,-0.6316906343389692,-0.6837687510746562,-2.7297786745461927,0.11994048140043763
A,0.9852282682122093,0.23529411764705882,0.1448361441440604,0.1809480990032003,1.2011024347754564,1.298471952629207,1.3930437660949693,0.6512232301613097,0.4689770211500581,0.5811336016578104,0.5229176862321588,0.36605537804051935,-1.3087574338895829,-0.5261336417646564,-0.42090691341172515,-0.42748358393378333,-0.4866736186323072,-1.5971060440478189,-2.723368324010564,-0.6355857068245508,-0.6538100219395276,-2.6431975161548653,0.11533910034602077
A,0.2555112273256379,0.268322194650789,0.1634317105196468,0.22160534400611154,0.477994491891357,0.6146226390237473,0.7454884825676342,0.3642872672790527,0.40550849082020873,0.5273296217092333,0.5044136559462413,0.31867074257908157,-0.8399813339555325,-0.593320148587638,-0.47332281516541913,-0.4399902225481361,-0.5199884448296154,-1.5641297588910283,2.671409189943056,-0.6569231215333755,-0.8048762192139758,-1.8215011789024314,0.020425758855161995
A,0.17929961542983547,0.24188171010042864,0.14854818778517176,0.20930651046032617,0.4010775832575588,0.532983662736208,0.6801680328560471,0.27721530946147593,0.413797582822521,0.54146249559911,0.5204148790024636,0.3381438188195175,-0.7253939985649879,-0.5663163673007362,-0.458143578041045,-0.4326911570387647,-0.5026853147950354,-1.5262398486586868,2.4759198881853948,-0.6922109016285692,-0.7199181384739837,-1.5116045543098524,0.01092558101870597
A,0.1785915292894899,0.22204913000298923,0.14560477488407841,0.20536883946972267,0.3726080688647449,0.5048730637561947,0.649577723996286,0.2910162049091078,0.39821364720211594,0.5046872231845964,0.5023397413701707,0.3371328174256636,-0.7534535869529773,-0.5880613361584213,-0.49617675238366793,-0.45942291887376663,-0.5206793080569355,-1.5156376108667178,2.5163494513144107,-0.6866215713297855,-0.7179848046901315,-1.525231258548144,0.010776735459662288
A,0.26849486103439335,0.2208725837357335,0.13256522759139455,0.23925608593763373,0.46270223391625764,0.5743324424528051,0.7051999729121748,0.35630141371805385,0.38305858107656326,0.5,0.48599357279348365,0.2839926824198146,-0.8519983090535002,-0.6052125919483484,-0.49944728461756904,-0.47006803258124147,-0.5699574895047552,-1.5237721949521503,2.7707013647771306,-0.6963485807629505,-0.7019559986261262,-1.8816757413828105,0.01828476729733463
